,Driver,Position,Stint,Compound,LapNumber,LapTime,TyreLife,LapTimeSeconds,FullName,Color,CumulativeLapTime,SmallestCumulativeLapTime,IntervalToLeader,NormalizedIntervalToLeader
843,RIC,18.0,1.0,MEDIUM,7.0,0 days 00:01:26.073000,10.0,86.073,,,618.036,596.607,21.428999999999974,1.0359181169513598
844,RIC,18.0,1.0,MEDIUM,8.0,0 days 00:01:26.399000,11.0,86.399,,,704.435,681.116,23.31899999999996,1.0342364589878963
845,RIC,17.0,1.0,MEDIUM,9.0,0 days 00:01:25.915000,12.0,85.915,,,790.35,765.553,24.797000000000025,1.0323909644400846
846,RIC,14.0,1.0,MEDIUM,10.0,0 days 00:01:26.198000,13.0,86.198,,,876.548,849.958,26.590000000000032,1.0312838987338198
847,RIC,13.0,1.0,MEDIUM,11.0,0 days 00:01:26.003000,14.0,86.003,,,962.5509999999999,934.42,28.130999999999972,1.0301053059651977
848,RIC,13.0,1.0,MEDIUM,12.0,0 days 00:01:25.791000,15.0,85.791,,,1048.342,1018.726,29.6160000000001,1.0290716051224766
849,RIC,12.0,1.0,MEDIUM,13.0,0 days 00:01:25.837000,16.0,85.837,,,1134.179,1103.081,31.098000000000184,1.0281919460130309
850,RIC,11.0,1.0,MEDIUM,14.0,0 days 00:01:25.507000,17.0,85.507,,,1219.686,1187.282,32.403999999999996,1.0272925892921816
851,RIC,11.0,1.0,MEDIUM,15.0,0 days 00:01:25.398000,18.0,85.398,,,1305.084,1271.403,33.68100000000004,1.0264912069579826
852,RIC,10.0,1.0,MEDIUM,16.0,0 days 00:01:25.233000,19.0,85.233,,,1390.317,1355.776,34.54099999999994,1.0254769224414653
853,RIC,9.0,1.0,MEDIUM,17.0,0 days 00:01:26.996000,20.0,86.996,,,1477.313,1439.99,37.32300000000009,1.0259189299925695
854,RIC,9.0,1.0,MEDIUM,18.0,0 days 00:01:28.950000,21.0,88.95,,,1566.263,1524.185,42.077999999999975,1.0276068849909952
855,RIC,18.0,2.0,HARD,19.0,0 days 00:01:44.503000,4.0,104.503,,,1670.766,1608.581,62.18500000000017,1.0386582957277253
856,RIC,18.0,2.0,HARD,20.0,0 days 00:01:24.860000,5.0,84.86,,,1755.626,1692.646,62.98000000000002,1.0372080163247366
857,RIC,18.0,2.0,HARD,21.0,0 days 00:01:25.133000,6.0,85.133,,,1840.759,1776.658,64.10100000000011,1.0360795380990602
858,RIC,18.0,2.0,HARD,22.0,0 days 00:01:25.013000,7.0,85.013,,,1925.772,1861.018,64.7539999999999,1.0347949348152463
859,RIC,18.0,2.0,HARD,23.0,0 days 00:01:25.462000,8.0,85.462,,,2011.234,1948.1689999999999,63.065000000000055,1.032371421575849
860,RIC,18.0,2.0,HARD,24.0,0 days 00:01:25.348000,9.0,85.348,,,2096.582,2050.176,46.40599999999995,1.0226351298620215
861,RIC,18.0,2.0,HARD,25.0,0 days 00:01:25.674000,10.0,85.674,,,2182.256,2133.953,48.302999999999884,1.0226354563572861
862,RIC,18.0,2.0,HARD,26.0,0 days 00:01:26.209000,11.0,86.209,,,2268.465,2217.67,50.79500000000007,1.0229046702169395
863,RIC,18.0,2.0,HARD,27.0,0 days 00:01:26.086000,12.0,86.086,,,2354.551,2301.306,53.24499999999989,1.0231368622860235
864,RIC,18.0,2.0,HARD,28.0,0 days 00:01:25.844000,13.0,85.844,,,2440.395,2384.993,55.402000000000044,1.023229418283408
865,RIC,18.0,2.0,HARD,29.0,0 days 00:01:28.347000,14.0,88.347,,,2528.742,2468.755,59.98700000000008,1.0242984824334533
866,RIC,18.0,3.0,MEDIUM,30.0,0 days 00:01:42.809000,4.0,102.809,,,2631.551,2552.379,79.17200000000003,1.031018904324162
867,RIC,18.0,3.0,MEDIUM,31.0,0 days 00:01:24.161000,5.0,84.161,,,2715.712,2635.969,79.74299999999994,1.0302518732200567
868,RIC,18.0,3.0,MEDIUM,32.0,0 days 00:01:24.195000,6.0,84.195,,,2799.907,2719.261,80.64600000000019,1.0296573223386796
869,RIC,18.0,3.0,MEDIUM,33.0,0 days 00:01:24.346000,7.0,84.346,,,2884.253,2802.784,81.46900000000005,1.0290671703563314
870,RIC,18.0,3.0,MEDIUM,34.0,0 days 00:01:24.031000,8.0,84.031,,,2968.284,2886.291,81.99299999999994,1.0284077385128527
871,RIC,17.0,3.0,MEDIUM,35.0,0 days 00:01:26.798000,9.0,86.798,,,3055.082,2969.78,85.30199999999968,1.0287233397760103
872,RIC,17.0,3.0,MEDIUM,36.0,0 days 00:01:24.214000,10.0,84.214,,,3139.296,3053.065,86.23099999999977,1.0282440760350664
873,RIC,17.0,3.0,MEDIUM,37.0,0 days 00:01:24.219000,11.0,84.219,,,3223.515,3136.315,87.19999999999982,1.0278033297038085
874,RIC,17.0,3.0,MEDIUM,38.0,0 days 00:01:24.250000,12.0,84.25,,,3307.765,3219.785,87.98000000000002,1.0273248058488378
875,RIC,15.0,3.0,MEDIUM,39.0,0 days 00:01:24.270000,13.0,84.27,,,3392.035,3303.928,88.10699999999997,1.0266673486831432
876,RIC,14.0,3.0,MEDIUM,40.0,0 days 00:01:24.089000,14.0,84.089,,,3476.124,3387.633,88.49099999999999,1.0261217788349564
877,RIC,14.0,3.0,MEDIUM,41.0,0 days 00:01:24.752000,15.0,84.752,,,3560.876,3470.656,90.22000000000025,1.0259950856552769
878,RIC,14.0,3.0,MEDIUM,42.0,0 days 00:01:24.542000,16.0,84.542,,,3645.418,3553.965,91.45299999999997,1.0257326675980207
879,RIC,14.0,3.0,MEDIUM,43.0,0 days 00:01:24.252000,17.0,84.252,,,3729.67,3637.303,92.36700000000019,1.0253943650006612
880,RIC,14.0,3.0,MEDIUM,44.0,0 days 00:01:24.439000,18.0,84.439,,,3814.109,3721.075,93.0340000000001,1.0250019147692535
881,RIC,13.0,3.0,MEDIUM,45.0,0 days 00:01:24.219000,19.0,84.219,,,3898.328,3805.005,93.32299999999987,1.024526380385834
882,RIC,13.0,3.0,MEDIUM,46.0,0 days 00:01:24.235000,20.0,84.235,,,3982.563,3888.644,93.91900000000032,1.0241521208935558
883,RIC,13.0,3.0,MEDIUM,47.0,0 days 00:01:24.429000,21.0,84.429,,,4066.992,3972.252,94.74000000000024,1.0238504505756434
884,RIC,13.0,3.0,MEDIUM,48.0,0 days 00:01:24.496000,22.0,84.496,,,4151.488,4055.739,95.74900000000025,1.0236082745955792
885,RIC,13.0,3.0,MEDIUM,49.0,0 days 00:01:24.097000,23.0,84.097,,,4235.585,4139.561,96.02400000000034,1.02319666264128
886,RIC,13.0,3.0,MEDIUM,50.0,0 days 00:01:24.302000,24.0,84.302,,,4319.887,4223.343,96.54399999999987,1.0228596161855668
887,RIC,13.0,3.0,MEDIUM,51.0,0 days 00:01:24.112000,25.0,84.112,,,4403.999,4309.553,94.44599999999991,1.021915497964638
888,RIC,13.0,3.0,MEDIUM,52.0,0 days 00:01:24.419000,26.0,84.419,,,4488.418,4412.276,76.14199999999983,1.0172568533790725
889,RIC,13.0,3.0,MEDIUM,53.0,0 days 00:01:24.201000,27.0,84.201,,,4572.619,4492.78,79.83899999999994,1.0177705117989306
890,RIC,13.0,3.0,MEDIUM,54.0,0 days 00:01:23.991000,28.0,83.991,,,4656.61,4576.715,79.89499999999953,1.0174568440464393
891,RIC,13.0,3.0,MEDIUM,55.0,0 days 00:01:24.353000,29.0,84.353,,,4740.963,4659.562,81.40099999999984,1.0174696677498871
892,RIC,13.0,3.0,MEDIUM,56.0,0 days 00:01:26.761000,30.0,86.761,,,4827.724,4742.162,85.5619999999999,1.0180428251923912
893,RIC,13.0,3.0,MEDIUM,57.0,0 days 00:01:24.113000,31.0,84.113,,,4911.8369999999995,4824.5869999999995,87.25,1.0180844495083206
894,RIC,13.0,3.0,MEDIUM,58.0,0 days 00:01:24.161000,32.0,84.161,,,4995.998,4907.237,88.76099999999951,1.0180877752592752
895,RIC,13.0,3.0,MEDIUM,59.0,0 days 00:01:24.090000,33.0,84.09,,,5080.088,4989.117,90.97099999999955,1.0182338878803603
896,RIC,13.0,3.0,MEDIUM,60.0,0 days 00:01:24.413000,34.0,84.413,,,5164.501,5070.671,93.82999999999993,1.0185044543414472
897,RIC,13.0,3.0,MEDIUM,61.0,0 days 00:01:24.532000,35.0,84.532,,,5249.033,5152.191,96.84200000000055,1.0187962752157287
898,RIC,13.0,3.0,MEDIUM,62.0,0 days 00:01:24.198000,36.0,84.198,,,5333.231,5233.884,99.34699999999975,1.0189815058950484
899,RIC,13.0,3.0,MEDIUM,63.0,0 days 00:01:24.171000,37.0,84.171,,,5417.402,5315.656,101.7460000000001,1.0191408172387377
900,RIC,13.0,3.0,MEDIUM,64.0,0 days 00:01:24.132000,38.0,84.132,,,5501.534,5397.778,103.7559999999994,1.0192219835643481
901,RIC,13.0,3.0,MEDIUM,65.0,0 days 00:01:24.123000,39.0,84.123,,,5585.657,5480.001,105.65599999999995,1.019280288452502
902,RIC,13.0,3.0,MEDIUM,66.0,0 days 00:01:23.968000,40.0,83.968,,,5669.625,5561.942,107.68299999999999,1.0193606837324085
903,RIC,13.0,3.0,MEDIUM,67.0,0 days 00:01:23.934000,41.0,83.934,,,5753.559,5643.696,109.86300000000028,1.0194664985498865
904,RIC,13.0,3.0,MEDIUM,68.0,0 days 00:01:24.059000,42.0,84.059,,,5837.618,5725.22,112.39800000000014,1.0196320840072521
905,RIC,13.0,3.0,MEDIUM,69.0,0 days 00:01:27.273000,43.0,87.273,,,5924.891,5806.4,118.49099999999999,1.0204069647285754
906,HUL,9.0,1.0,MEDIUM,1.0,0 days 00:01:33.589000,4.0,93.589,nico hulkenberg,#cacaca,93.589,87.912,5.6769999999999925,1.0645759395759395
907,HUL,9.0,1.0,MEDIUM,2.0,0 days 00:01:26.902000,5.0,86.902,nico hulkenberg,#cacaca,180.49099999999999,173.06900000000002,7.421999999999969,1.042884629829721
908,HUL,9.0,1.0,MEDIUM,3.0,0 days 00:01:26.309000,6.0,86.309,nico hulkenberg,#cacaca,266.8,258.139,8.661000000000001,1.0335516911431437
909,HUL,9.0,1.0,MEDIUM,4.0,0 days 00:01:25.889000,7.0,85.889,nico hulkenberg,#cacaca,352.68899999999996,342.681,10.007999999999981,1.0292050040708414
910,HUL,9.0,1.0,MEDIUM,5.0,0 days 00:01:25.822000,8.0,85.822,nico hulkenberg,#cacaca,438.51099999999997,427.524,10.986999999999966,1.0256991420364703
911,HUL,9.0,1.0,MEDIUM,6.0,0 days 00:01:25.708000,9.0,85.708,nico hulkenberg,#cacaca,524.219,512.12,12.099000000000046,1.0236253221901117
912,HUL,9.0,1.0,MEDIUM,7.0,0 days 00:01:25.612000,10.0,85.612,nico hulkenberg,#cacaca,609.831,596.607,13.224000000000046,1.0221653450261228
913,HUL,9.0,1.0,MEDIUM,8.0,0 days 00:01:26.292000,11.0,86.292,nico hulkenberg,#cacaca,696.123,681.116,15.007000000000062,1.0220329576753446
914,HUL,9.0,1.0,MEDIUM,9.0,0 days 00:01:26.379000,12.0,86.379,nico hulkenberg,#cacaca,782.502,765.553,16.948999999999955,1.0221395514092426
915,HUL,9.0,1.0,MEDIUM,10.0,0 days 00:01:25.968000,13.0,85.968,nico hulkenberg,#cacaca,868.47,849.958,18.512000000000057,1.0217798997126917
916,HUL,9.0,1.0,MEDIUM,11.0,0 days 00:01:26.119000,14.0,86.119,nico hulkenberg,#cacaca,954.5889999999999,934.42,20.168999999999983,1.0215845123178013
917,HUL,9.0,1.0,MEDIUM,12.0,0 days 00:01:26.188000,15.0,86.188,nico hulkenberg,#cacaca,1040.777,1018.726,22.051000000000045,1.021645663308878
918,HUL,9.0,1.0,MEDIUM,13.0,0 days 00:01:26.091000,16.0,86.091,nico hulkenberg,#cacaca,1126.868,1103.081,23.787000000000035,1.0215641462413005
919,HUL,9.0,1.0,MEDIUM,14.0,0 days 00:01:25.916000,17.0,85.916,nico hulkenberg,#cacaca,1212.784,1187.282,25.50200000000018,1.021479311570461
920,HUL,9.0,1.0,MEDIUM,15.0,0 days 00:01:26.094000,18.0,86.094,nico hulkenberg,#cacaca,1298.878,1271.403,27.47499999999991,1.0216099851895897
921,HUL,9.0,1.0,MEDIUM,16.0,0 days 00:01:28.445000,19.0,88.445,nico hulkenberg,#cacaca,1387.3229999999999,1355.776,31.546999999999798,1.0232685930419183
922,HUL,15.0,2.0,HARD,17.0,0 days 00:01:44.661000,4.0,104.661,nico hulkenberg,#cacaca,1491.984,1439.99,51.993999999999915,1.0361071951888554
923,HUL,15.0,2.0,HARD,18.0,0 days 00:01:25.195000,5.0,85.195,nico hulkenberg,#cacaca,1577.179,1524.185,52.99400000000014,1.0347687452638623
924,HUL,14.0,2.0,HARD,19.0,0 days 00:01:25.604000,6.0,85.604,nico hulkenberg,#cacaca,1662.783,1608.581,54.202,1.0336955366251372
925,HUL,14.0,2.0,HARD,20.0,0 days 00:01:25.321000,7.0,85.321,nico hulkenberg,#cacaca,1748.104,1692.646,55.458000000000084,1.0327640865248848
926,HUL,14.0,2.0,HARD,21.0,0 days 00:01:25.512000,8.0,85.512,nico hulkenberg,#cacaca,1833.616,1776.658,56.958000000000084,1.0320590682055861
927,HUL,14.0,2.0,HARD,22.0,0 days 00:01:25.782000,9.0,85.782,nico hulkenberg,#cacaca,1919.398,1861.018,58.37999999999988,1.031369927641753
928,HUL,14.0,2.0,HARD,23.0,0 days 00:01:26.099000,10.0,86.099,nico hulkenberg,#cacaca,2005.497,1948.1689999999999,57.3280000000002,1.0294266051867165
929,HUL,14.0,2.0,HARD,24.0,0 days 00:01:25.865000,11.0,85.865,nico hulkenberg,#cacaca,2091.362,2050.176,41.18600000000015,1.0200890069925705
930,HUL,14.0,2.0,HARD,25.0,0 days 00:01:25.745000,12.0,85.745,nico hulkenberg,#cacaca,2177.107,2133.953,43.153999999999996,1.020222563477265
931,HUL,14.0,2.0,HARD,26.0,0 days 00:01:25.581000,13.0,85.581,nico hulkenberg,#cacaca,2262.688,2217.67,45.01800000000003,1.0202996839024743
932,HUL,14.0,2.0,HARD,27.0,0 days 00:01:25.844000,14.0,85.844,nico hulkenberg,#cacaca,2348.532,2301.306,47.22600000000011,1.0205213908971689
933,HUL,14.0,2.0,HARD,28.0,0 days 00:01:26.036000,15.0,86.036,nico hulkenberg,#cacaca,2434.5679999999998,2384.993,49.57499999999982,1.0207862245297994
934,HUL,13.0,2.0,HARD,29.0,0 days 00:01:25.316000,16.0,85.316,nico hulkenberg,#cacaca,2519.884,2468.755,51.128999999999905,1.020710439067465
935,HUL,14.0,2.0,HARD,30.0,0 days 00:01:26.603000,17.0,86.603,nico hulkenberg,#cacaca,2606.487,2552.379,54.108000000000175,1.0211990460664346
936,HUL,14.0,2.0,HARD,31.0,0 days 00:01:25.509000,18.0,85.509,nico hulkenberg,#cacaca,2691.996,2635.969,56.027000000000044,1.0212548023136843
937,HUL,13.0,2.0,HARD,32.0,0 days 00:01:25.617000,19.0,85.617,nico hulkenberg,#cacaca,2777.613,2719.261,58.35199999999986,1.0214587713353003
938,HUL,13.0,2.0,HARD,33.0,0 days 00:01:25.557000,20.0,85.557,nico hulkenberg,#cacaca,2863.17,2802.784,60.38599999999997,1.0215450066790734
939,HUL,13.0,2.0,HARD,34.0,0 days 00:01:25.729000,21.0,85.729,nico hulkenberg,#cacaca,2948.899,2886.291,62.60799999999972,1.0216915065043684
940,HUL,12.0,2.0,HARD,35.0,0 days 00:01:25.795000,22.0,85.795,nico hulkenberg,#cacaca,3034.694,2969.78,64.91399999999976,1.0218581847813641
941,HUL,12.0,2.0,HARD,36.0,0 days 00:01:25.808000,23.0,85.808,nico hulkenberg,#cacaca,3120.502,3053.065,67.4369999999999,1.0220882948774428
942,HUL,12.0,2.0,HARD,37.0,0 days 00:01:25.822000,24.0,85.822,nico hulkenberg,#cacaca,3206.324,3136.315,70.00900000000001,1.0223220562985542
943,HUL,12.0,2.0,HARD,38.0,0 days 00:01:27.764000,25.0,87.764,nico hulkenberg,#cacaca,3294.088,3219.785,74.30300000000034,1.0230770066945465
944,HUL,16.0,3.0,HARD,39.0,0 days 00:01:43.179000,6.0,103.179,nico hulkenberg,#cacaca,3397.267,3303.928,93.33899999999994,1.028250918300883
945,HUL,16.0,3.0,HARD,40.0,0 days 00:01:24.192000,7.0,84.192,nico hulkenberg,#cacaca,3481.459,3387.633,93.82600000000002,1.027696624752445
946,HUL,15.0,3.0,HARD,41.0,0 days 00:01:24.289000,8.0,84.289,nico hulkenberg,#cacaca,3565.748,3470.656,95.0920000000001,1.0273988548562578
947,HUL,15.0,3.0,HARD,42.0,0 days 00:01:23.573000,9.0,83.573,nico hulkenberg,#cacaca,3649.321,3553.965,95.35599999999977,1.0268308776254127
948,HUL,15.0,3.0,HARD,43.0,0 days 00:01:24.151000,10.0,84.151,nico hulkenberg,#cacaca,3733.4719999999998,3637.303,96.16899999999987,1.0264396449787108
949,HUL,15.0,3.0,HARD,44.0,0 days 00:01:24.621000,11.0,84.621,nico hulkenberg,#cacaca,3818.093,3721.075,97.01800000000003,1.0260725731139524
950,HUL,14.0,3.0,HARD,45.0,0 days 00:01:24.430000,12.0,84.43,nico hulkenberg,#cacaca,3902.523,3805.005,97.51800000000003,1.0256288756519374
951,HUL,14.0,3.0,HARD,46.0,0 days 00:01:24.233000,13.0,84.233,nico hulkenberg,#cacaca,3986.756,3888.644,98.11200000000008,1.0252303887936258
952,HUL,14.0,3.0,HARD,47.0,0 days 00:01:24.156000,14.0,84.156,nico hulkenberg,#cacaca,4070.912,3972.252,98.65999999999985,1.0248372963246037
953,HUL,14.0,3.0,HARD,48.0,0 days 00:01:24.077000,15.0,84.077,nico hulkenberg,#cacaca,4154.989,4055.739,99.24999999999955,1.0244714958235723
954,HUL,14.0,3.0,HARD,49.0,0 days 00:01:24.326000,16.0,84.326,nico hulkenberg,#cacaca,4239.315,4139.561,99.7539999999999,1.024097724372222
955,HUL,14.0,3.0,HARD,50.0,0 days 00:01:24.472000,17.0,84.472,nico hulkenberg,#cacaca,4323.787,4223.343,100.44400000000041,1.0237830552716178
956,HUL,14.0,3.0,HARD,51.0,0 days 00:01:24.382000,18.0,84.382,nico hulkenberg,#cacaca,4408.169,4309.553,98.61599999999999,1.02288311571989
957,HUL,14.0,3.0,HARD,52.0,0 days 00:01:24.110000,19.0,84.11,nico hulkenberg,#cacaca,4492.2789999999995,4412.276,80.0029999999997,1.0181319119656158
958,HUL,14.0,3.0,HARD,53.0,0 days 00:01:26.720000,20.0,86.72,nico hulkenberg,#cacaca,4578.999,4492.78,86.21900000000005,1.0191905679779558
959,HUL,14.0,3.0,HARD,54.0,0 days 00:01:24.579000,21.0,84.579,nico hulkenberg,#cacaca,4663.5779999999995,4576.715,86.86299999999937,1.0189793334302004
960,HUL,14.0,3.0,HARD,55.0,0 days 00:01:24.426000,22.0,84.426,nico hulkenberg,#cacaca,4748.004,4659.562,88.44200000000001,1.0189807539850313
961,HUL,14.0,3.0,HARD,56.0,0 days 00:01:24.434000,23.0,84.434,nico hulkenberg,#cacaca,4832.438,4742.162,90.27599999999984,1.0190368865509023
962,HUL,14.0,3.0,HARD,57.0,0 days 00:01:24.501000,24.0,84.501,nico hulkenberg,#cacaca,4916.939,4824.5869999999995,92.35200000000077,1.0191419493523488
963,HUL,14.0,3.0,HARD,58.0,0 days 00:01:24.804000,25.0,84.804,nico hulkenberg,#cacaca,5001.743,4907.237,94.50600000000031,1.0192584951572545
964,HUL,14.0,3.0,HARD,59.0,0 days 00:01:24.371000,26.0,84.371,nico hulkenberg,#cacaca,5086.114,4989.117,96.99699999999939,1.0194417168408758
965,HUL,14.0,3.0,HARD,60.0,0 days 00:01:24.499000,27.0,84.499,nico hulkenberg,#cacaca,5170.613,5070.671,99.94200000000001,1.0197098174975265
966,HUL,14.0,3.0,HARD,61.0,0 days 00:01:24.756000,28.0,84.756,nico hulkenberg,#cacaca,5255.369,5152.191,103.17799999999988,1.020026043289156
967,HUL,14.0,3.0,HARD,62.0,0 days 00:01:26.349000,29.0,86.349,nico hulkenberg,#cacaca,5341.718,5233.884,107.83399999999983,1.0206030550161218
968,HUL,14.0,3.0,HARD,63.0,0 days 00:01:25.228000,30.0,85.228,nico hulkenberg,#cacaca,5426.946,5315.656,111.28999999999996,1.0209362682611516
969,HUL,14.0,3.0,HARD,64.0,0 days 00:01:26.480000,31.0,86.48,nico hulkenberg,#cacaca,5513.426,5397.778,115.64800000000014,1.02142511233326
970,HUL,14.0,3.0,HARD,65.0,0 days 00:01:26.287000,32.0,86.287,nico hulkenberg,#cacaca,5599.713,5480.001,119.71199999999953,1.0218452514880927
971,HUL,14.0,3.0,HARD,66.0,0 days 00:01:24.973000,33.0,84.973,nico hulkenberg,#cacaca,5684.686,5561.942,122.74399999999969,1.0220685508766543
972,HUL,14.0,3.0,HARD,67.0,0 days 00:01:24.946000,34.0,84.946,nico hulkenberg,#cacaca,5769.632,5643.696,125.9359999999997,1.0223144549245742
973,HUL,14.0,3.0,HARD,68.0,0 days 00:01:24.815000,35.0,84.815,nico hulkenberg,#cacaca,5854.447,5725.22,129.22699999999986,1.022571534368985
974,HUL,14.0,3.0,HARD,69.0,0 days 00:01:25.485000,36.0,85.485,nico hulkenberg,#cacaca,5939.932,5806.4,133.53200000000015,1.0229973821989529
975,TSU,11.0,1.0,SOFT,1.0,0 days 00:01:34.830000,1.0,94.83,yuki tsunoda,#356cac,94.83,87.912,6.917999999999992,1.0786923286923287
976,TSU,11.0,1.0,SOFT,2.0,0 days 00:01:27.017000,2.0,87.017,yuki tsunoda,#356cac,181.84699999999998,173.06900000000002,8.777999999999963,1.0507196551664364
977,TSU,11.0,1.0,SOFT,3.0,0 days 00:01:26.373000,3.0,86.373,yuki tsunoda,#356cac,268.22,258.139,10.081000000000017,1.0390526034423315
978,TSU,11.0,1.0,SOFT,4.0,0 days 00:01:25.806000,4.0,85.806,yuki tsunoda,#356cac,354.026,342.681,11.345000000000027,1.0331065918448936
979,TSU,11.0,1.0,SOFT,5.0,0 days 00:01:25.986000,5.0,85.986,yuki tsunoda,#356cac,440.012,427.524,12.488,1.0292100560436372
980,TSU,11.0,1.0,SOFT,6.0,0 days 00:01:25.674000,6.0,85.674,yuki tsunoda,#356cac,525.686,512.12,13.566000000000031,1.0264898851831603
981,TSU,11.0,1.0,SOFT,7.0,0 days 00:01:25.798000,7.0,85.798,yuki tsunoda,#356cac,611.484,596.607,14.877000000000066,1.024936013154388
982,TSU,11.0,1.0,SOFT,8.0,0 days 00:01:26.156000,8.0,86.156,yuki tsunoda,#356cac,697.64,681.116,16.524,1.024260184755607
983,TSU,12.0,1.0,SOFT,9.0,0 days 00:01:28.862000,9.0,88.862,yuki tsunoda,#356cac,786.502,765.553,20.948999999999955,1.0273645325666543
984,TSU,18.0,2.0,HARD,10.0,0 days 00:01:48.197000,4.0,108.197,yuki tsunoda,#356cac,894.6990000000001,849.958,44.7410000000001,1.0526390715776546
985,TSU,17.0,2.0,HARD,11.0,0 days 00:01:24.738000,5.0,84.738,yuki tsunoda,#356cac,979.437,934.42,45.01700000000005,1.0481764088953576
986,TSU,17.0,2.0,HARD,12.0,0 days 00:01:24.801000,6.0,84.801,yuki tsunoda,#356cac,1064.238,1018.726,45.51200000000006,1.0446754083040974
987,TSU,17.0,2.0,HARD,13.0,0 days 00:01:25.061000,7.0,85.061,yuki tsunoda,#356cac,1149.299,1103.081,46.218000000000075,1.0418990083230515
988,TSU,16.0,2.0,HARD,14.0,0 days 00:01:25.131000,8.0,85.131,yuki tsunoda,#356cac,1234.43,1187.282,47.14800000000014,1.0397108690269037
989,TSU,15.0,2.0,HARD,15.0,0 days 00:01:25.046000,9.0,85.046,yuki tsunoda,#356cac,1319.476,1271.403,48.07300000000009,1.0378109851872301
990,TSU,15.0,2.0,HARD,16.0,0 days 00:01:25.150000,10.0,85.15,yuki tsunoda,#356cac,1404.626,1355.776,48.84999999999991,1.0360310257741692
991,TSU,14.0,2.0,HARD,17.0,0 days 00:01:25.438000,11.0,85.438,yuki tsunoda,#356cac,1490.064,1439.99,50.07400000000007,1.0347738525961987
992,TSU,14.0,2.0,HARD,18.0,0 days 00:01:25.606000,12.0,85.606,yuki tsunoda,#356cac,1575.67,1524.185,51.48500000000013,1.0337787079652405
993,TSU,13.0,2.0,HARD,19.0,0 days 00:01:25.519000,13.0,85.519,yuki tsunoda,#356cac,1661.189,1608.581,52.608000000000175,1.0327046011360324
994,TSU,13.0,2.0,HARD,20.0,0 days 00:01:25.210000,14.0,85.21,yuki tsunoda,#356cac,1746.3990000000001,1692.646,53.753000000000156,1.0317567878930385
995,TSU,13.0,2.0,HARD,21.0,0 days 00:01:25.639000,15.0,85.639,yuki tsunoda,#356cac,1832.038,1776.658,55.38000000000011,1.0311708837604086
996,TSU,13.0,2.0,HARD,22.0,0 days 00:01:25.911000,16.0,85.911,yuki tsunoda,#356cac,1917.949,1861.018,56.93100000000004,1.030591321524026
997,TSU,13.0,2.0,HARD,23.0,0 days 00:01:25.908000,17.0,85.908,yuki tsunoda,#356cac,2003.857,1948.1689999999999,55.6880000000001,1.0285847891019722
998,TSU,13.0,2.0,HARD,24.0,0 days 00:01:25.925000,18.0,85.925,yuki tsunoda,#356cac,2089.782,2050.176,39.60600000000022,1.0193183414497098
999,TSU,13.0,2.0,HARD,25.0,0 days 00:01:25.593000,19.0,85.593,yuki tsunoda,#356cac,2175.375,2133.953,41.422000000000025,1.0194109242331018
1000,TSU,13.0,2.0,HARD,26.0,0 days 00:01:25.644000,20.0,85.644,yuki tsunoda,#356cac,2261.0190000000002,2217.67,43.34900000000016,1.0195470922184096
1001,TSU,13.0,2.0,HARD,27.0,0 days 00:01:25.901000,21.0,85.901,yuki tsunoda,#356cac,2346.92,2301.306,45.61400000000003,1.0198209190781236
1002,TSU,13.0,2.0,HARD,28.0,0 days 00:01:25.681000,22.0,85.681,yuki tsunoda,#356cac,2432.601,2384.993,47.608000000000175,1.0199614841636853
1003,TSU,12.0,2.0,HARD,29.0,0 days 00:01:25.736000,23.0,85.736,yuki tsunoda,#356cac,2518.337,2468.755,49.58199999999988,1.0200838074252
1004,TSU,12.0,2.0,HARD,30.0,0 days 00:01:25.752000,24.0,85.752,yuki tsunoda,#356cac,2604.089,2552.379,51.710000000000036,1.020259530422402
1005,TSU,13.0,2.0,HARD,31.0,0 days 00:01:26.376000,25.0,86.376,yuki tsunoda,#356cac,2690.465,2635.969,54.496000000000095,1.020673991234343
1006,TSU,12.0,2.0,HARD,32.0,0 days 00:01:25.527000,26.0,85.527,yuki tsunoda,#356cac,2775.992,2719.261,56.73100000000022,1.0208626534929894
1007,TSU,12.0,2.0,HARD,33.0,0 days 00:01:25.458000,27.0,85.458,yuki tsunoda,#356cac,2861.45,2802.784,58.66599999999971,1.0209313311336157
1008,TSU,12.0,2.0,HARD,34.0,0 days 00:01:25.434000,28.0,85.434,yuki tsunoda,#356cac,2946.884,2886.291,60.59299999999985,1.0209933786995142
1009,TSU,11.0,2.0,HARD,35.0,0 days 00:01:25.442000,29.0,85.442,yuki tsunoda,#356cac,3032.326,2969.78,62.54599999999982,1.0210608193199495
1010,TSU,11.0,2.0,HARD,36.0,0 days 00:01:25.426000,30.0,85.426,yuki tsunoda,#356cac,3117.752,3053.065,64.6869999999999,1.021187560697201
1011,TSU,11.0,2.0,HARD,37.0,0 days 00:01:25.642000,31.0,85.642,yuki tsunoda,#356cac,3203.3940000000002,3136.315,67.07900000000018,1.0213878389128643
1012,TSU,11.0,2.0,HARD,38.0,0 days 00:01:26.105000,32.0,86.105,yuki tsunoda,#356cac,3289.499,3219.785,69.71399999999994,1.0216517562508056
1013,TSU,11.0,2.0,HARD,39.0,0 days 00:01:25.905000,33.0,85.905,yuki tsunoda,#356cac,3375.404,3303.928,71.47600000000011,1.02163364334816
